,name,country,region,Population (millions),revision_id,article_quality
4400,Ilham Ahmed,Maldives,SOUTH ASIA,0.6,1106063792,Stub
4401,Ahmed Shiaan,Maldives,SOUTH ASIA,0.6,1067997084,Stub
4402,Mohamed Asim,Maldives,SOUTH ASIA,0.6,955470814,Start
4403,Ahmed Faris Maumoon,Maldives,SOUTH ASIA,0.6,1102160506,Start
4404,Abdulla Jihad,Maldives,SOUTH ASIA,0.6,1089747576,Start
4405,Abdul Majeed Mahir,Maldives,SOUTH ASIA,0.6,1106388324,Start
4406,Ahmed Mahloof,Maldives,SOUTH ASIA,0.6,1078645831,C
4407,Reeko Moosa Manik,Maldives,SOUTH ASIA,0.6,1107779437,Start
4408,Abdulla Maseeh Mohamed,Maldives,SOUTH ASIA,0.6,1059204112,Start
4409,Mohamed Ashmalee,Maldives,SOUTH ASIA,0.6,1111595852,C
4410,Sharif Mohamed,Maldives,SOUTH ASIA,0.6,1083923279,C
4411,Aishath Nahula,Maldives,SOUTH ASIA,0.6,1089278693,Stub
4412,Faisal Naseem,Maldives,SOUTH ASIA,0.6,1107172292,Start
4413,Nazra Naseem,Maldives,SOUTH ASIA,0.6,1078645574,Stub
4414,Abdulla Shahid,Maldives,SOUTH ASIA,0.6,1115407303,C
4415,Shidhatha Shareef,Maldives,SOUTH ASIA,0.6,1017388783,Stub
4416,Mohammed Waheed Deen,Maldives,SOUTH ASIA,0.6,1044202943,Stub
4417,Umar Zahir (politician),Maldives,SOUTH ASIA,0.6,1100415861,C
4418,Muad Mohamed Zaki,Maldives,SOUTH ASIA,0.6,1005292519,Start
4419,Moosa Zameer,Maldives,SOUTH ASIA,0.6,1021848119,Stub
4420,Zahiya Zareer,Maldives,SOUTH ASIA,0.6,1088366275,Start
4421,Alwata Ichata Sahi,Mali,WESTERN AFRICA,22.6,1063977010,Stub
4422,Sangaré Niamoto Ba,Mali,WESTERN AFRICA,22.6,1114946966,Stub
4423,Siby Ginette Bellegarde,Mali,WESTERN AFRICA,22.6,1053500952,Stub
4424,Cheick Bougadary Traoré,Mali,WESTERN AFRICA,22.6,1062893043,Stub
4425,Dramane Dembélé,Mali,WESTERN AFRICA,22.6,1106209182,Start
4426,Hamadoun Dicko,Mali,WESTERN AFRICA,22.6,1003750425,Stub
4427,Mamadou Djigué,Mali,WESTERN AFRICA,22.6,1053500397,Stub
4428,Amadou Doucoure,Mali,WESTERN AFRICA,22.6,1006368886,Stub
4429,Ly Taher Dravé,Mali,WESTERN AFRICA,22.6,1104316510,Stub
4430,Diabaté Fatoumata Guindo,Mali,WESTERN AFRICA,22.6,1070268003,Stub
4431,Mahamane Haidara,Mali,WESTERN AFRICA,22.6,1020670814,Stub
4432,Jamille Bittar,Mali,WESTERN AFRICA,22.6,1062893055,Stub
4433,Mamadou Konaté,Mali,WESTERN AFRICA,22.6,1070022832,Stub
4434,Garan Fabou Kouyate,Mali,WESTERN AFRICA,22.6,1107811823,Start
4435,Mamadou M'Bodje,Mali,WESTERN AFRICA,22.6,1093590895,Stub
4436,Achérif Ag Mohamed,Mali,WESTERN AFRICA,22.6,1053498169,Stub
4437,Zeïni Moulaye,Mali,WESTERN AFRICA,22.6,1103491147,Stub
4438,N'Diaye Ramatoulaye Diallo,Mali,WESTERN AFRICA,22.6,1112669298,C
4439,Yeah Samake,Mali,WESTERN AFRICA,22.6,1095147868,C
4440,Foutanga Babani Sissoko,Mali,WESTERN AFRICA,22.6,1104202484,Start
4441,Ousmane Sy,Mali,WESTERN AFRICA,22.6,1053500811,Start
4442,Amadou Toumani Touré,Mali,WESTERN AFRICA,22.6,1078564743,GA
4443,Demba Traoré (politician),Mali,WESTERN AFRICA,22.6,1053499445,Start
4444,Salimata Traoré,Mali,WESTERN AFRICA,22.6,1074144594,Stub
4445,Ismaël Wagué,Mali,WESTERN AFRICA,22.6,1053499897,Stub
4446,Anthony Borg Barthet,Malta,SOUTHERN EUROPE,0.5,1050188755,Start
4447,Leo Brincat,Malta,SOUTHERN EUROPE,0.5,1101776347,Start
4448,Clyde Caruana,Malta,SOUTHERN EUROPE,0.5,1111217031,Start
4449,Manwel Dimech,Malta,SOUTHERN EUROPE,0.5,1105882271,B
4450,Pierre Jean Louis Ovide Doublet,Malta,SOUTHERN EUROPE,0.5,1115571537,C
4451,Anton Tabone,Malta,SOUTHERN EUROPE,0.5,1111217502,Start
4452,Stefan Zrinzo Azzopardi,Malta,SOUTHERN EUROPE,0.5,1108276267,Start
4453,Atlan Anien,Marshall Islands,OCEANIA,0.1,1100471245,Stub
4454,Tony deBrum,Marshall Islands,OCEANIA,0.1,1100736328,Start
4455,Thomas Heine,Marshall Islands,OCEANIA,0.1,1077426554,Stub
4456,Wilbur Heine,Marshall Islands,OCEANIA,0.1,1083126087,Stub
4457,Alvin Jacklick,Marshall Islands,OCEANIA,0.1,1060943392,Stub
4458,Michael Konelios,Marshall Islands,OCEANIA,0.1,918907799,Stub
4459,Dennis Momotaro,Marshall Islands,OCEANIA,0.1,986965086,Stub
4460,Rien Morris,Marshall Islands,OCEANIA,0.1,1077426651,Stub
4461,Hiroshi V. Yamamura,Marshall Islands,OCEANIA,0.1,1077430389,Stub
4462,Biram Dah Abeid,Mauritania,WESTERN AFRICA,4.7,1102788224,C
4463,Kane Hamidou Baba,Mauritania,WESTERN AFRICA,4.7,1099633190,Stub
4464,Horma Ould Babana,Mauritania,WESTERN AFRICA,4.7,1058108012,C
4465,Selama Mint Cheikhne Ould Lemrabott,Mauritania,WESTERN AFRICA,4.7,1059633791,Stub
4466,Mohamed Lemine Ch'bih Ould Cheikh Melainine,Mauritania,WESTERN AFRICA,4.7,1047066142,C
4467,Vatimetou Mint Khatry,Mauritania,WESTERN AFRICA,4.7,1059724517,Stub
4468,Patrick Assirvaden,Mauritania,WESTERN AFRICA,4.7,1055794640,Stub
4469,Anil Bachoo,Mauritania,WESTERN AFRICA,4.7,1106359560,Stub
4470,Antoine Bestel,Mauritania,WESTERN AFRICA,4.7,1067871985,GA
4471,Rishon Bhadain,Mauritania,WESTERN AFRICA,4.7,1100859250,Stub
4472,Eddy J. Changkye,Mauritania,WESTERN AFRICA,4.7,998060507,C
4473,Joseph-François Charpentier de Cossigny,Mauritania,WESTERN AFRICA,4.7,1065172397,Start
4474,Antoine Toussaint de Chazal,Mauritania,WESTERN AFRICA,4.7,1106368152,Start
4475,Chief Commissioner of Rodrigues,Mauritania,WESTERN AFRICA,4.7,1094321960,Start
4476,Louis Joseph Coralie,Mauritania,WESTERN AFRICA,4.7,1058307177,Start
4477,Adrien d'Épinay,Mauritania,WESTERN AFRICA,4.7,1100672866,C
4478,Sangeet Fowdar,Mauritania,WESTERN AFRICA,4.7,1105627649,C
4479,Jagdish Koonjul,Mauritania,WESTERN AFRICA,4.7,1087895987,C
4480,Pritam Singh Mattan,Mauritania,WESTERN AFRICA,4.7,1095531367,Stub
4481,Cehl Meeah,Mauritania,WESTERN AFRICA,4.7,1106562848,Start
4482,Moilin Jean Ah-Chuen,Mauritania,WESTERN AFRICA,4.7,1101824013,C
4483,Jean-Claude Pierre-Louis,Mauritania,WESTERN AFRICA,4.7,1106156525,Stub
4484,Charles Thomi Pitot,Mauritania,WESTERN AFRICA,4.7,1101736663,Start
4485,Johnson Roussety,Mauritania,WESTERN AFRICA,4.7,1099375055,Stub
4486,Subhasnee,Mauritania,WESTERN AFRICA,4.7,1081550590,Stub
4487,Emperor of Mexico,Mexico,CENTRAL AMERICA,127.5,1049239572,Start
4488,Oleg Balan,Moldova,EASTERN EUROPE,3.5,1110953897,Start
4489,Vlad Bilețchi,Moldova,EASTERN EUROPE,3.5,1080658620,C
4490,Vasile Bîtca,Moldova,EASTERN EUROPE,3.5,1092179435,Start
4491,Ion Ceban,Moldova,EASTERN EUROPE,3.5,1113298996,C
4492,Vladimir Cebotari,Moldova,EASTERN EUROPE,3.5,1110952685,C
4493,Ion Constantin Ciobanu,Moldova,EASTERN EUROPE,3.5,1110335884,Start
4494,Romulus Cioflec,Moldova,EASTERN EUROPE,3.5,1112985854,Start
4495,Alexandru Cotruță,Moldova,EASTERN EUROPE,3.5,1022104267,Stub
4496,Emanuil Gavriliță,Moldova,EASTERN EUROPE,3.5,1107106697,Start
4497,Iuliana Gorea-Costin,Moldova,EASTERN EUROPE,3.5,1104915336,Start
4498,Andrei Ivanțoc,Moldova,EASTERN EUROPE,3.5,1089621148,Start
4499,Andrei Lupan,Moldova,EASTERN EUROPE,3.5,1106744592,Start
4500,Gheorghe Malarciuc,Moldova,EASTERN EUROPE,3.5,1108886194,Start
4501,Constantin Mimi,Moldova,EASTERN EUROPE,3.5,1110562362,Start
4502,Maria Postoico,Moldova,EASTERN EUROPE,3.5,1102599013,Start
4503,Nichita Smochină,Moldova,EASTERN EUROPE,3.5,1112022866,B
4504,Andrei Spînu,Moldova,EASTERN EUROPE,3.5,1098562762,Stub
4505,Leonid Talmaci,Moldova,EASTERN EUROPE,3.5,1087962283,Stub
4506,Jean-Charles Allavena,Monaco,WESTERN EUROPE,0.0,1003397193,Stub
4507,Laurent Anselmi,Monaco,WESTERN EUROPE,0.0,1115213350,Stub
4508,Camille Blanc,Monaco,WESTERN EUROPE,0.0,1100905415,Start
4509,Robert Calcagno,Monaco,WESTERN EUROPE,0.0,1030845142,C
4510,Jean Castellini,Monaco,WESTERN EUROPE,0.0,1084495128,Stub
4511,Paul Demange (politician),Monaco,WESTERN EUROPE,0.0,1079067018,Stub
4512,Catherine Fautrier,Monaco,WESTERN EUROPE,0.0,1106302712,Stub
4513,Paul Masseron,Monaco,WESTERN EUROPE,0.0,1089373743,Start
4514,Laurent Nouvion,Monaco,WESTERN EUROPE,0.0,1011192042,Stub
4515,Thierry Poyet,Monaco,WESTERN EUROPE,0.0,960140393,Stub
4516,Jean-François Robillon,Monaco,WESTERN EUROPE,0.0,986531700,Start
4517,Christophe Steiner,Monaco,WESTERN EUROPE,0.0,1113747641,Stub
4518,Gilles Tonelli,Monaco,WESTERN EUROPE,0.0,1114437692,B
4519,Chilkhaajavyn Avday,Mongolia,EAST ASIA,3.4,1051560376,Stub
4520,Babojab,Mongolia,EAST ASIA,3.4,1064992792,Stub
4521,Dendeviin Terbishdagva,Mongolia,EAST ASIA,3.4,1109345670,Stub
4522,Tsakhiagiin Elbegdorj,Mongolia,EAST ASIA,3.4,1112768745,B
4523,General Secretary of the Mongolian People's Party,Mongolia,EAST ASIA,3.4,1097929840,Start
4524,Diluwa Khutugtu Jamsrangjab,Mongolia,EAST ASIA,3.4,1025654841,Start
4525,Bayantömöriin Khaisan,Mongolia,EAST ASIA,3.4,1109488008,C
4526,Mijiddorjiin Khanddorj,Mongolia,EAST ASIA,3.4,1100894691,C
4527,Sonomyn Luvsangombo,Mongolia,EAST ASIA,3.4,1060881109,Start
4528,Tsendiin Mönkh-Orgil,Mongolia,EAST ASIA,3.4,1107438593,C
4529,Luvsannamsrain Oyun-Erdene,Mongolia,EAST ASIA,3.4,1113655591,C
4530,Dritan Abazović,Montenegro,SOUTHERN EUROPE,0.6,1114648940,GA
4531,Božidar Bojović,Montenegro,SOUTHERN EUROPE,0.6,1100211141,Start
4532,Jevrem Brković,Montenegro,SOUTHERN EUROPE,0.6,1100427296,Start
4533,Predrag Bulatović,Montenegro,SOUTHERN EUROPE,0.6,1109754194,Start
4534,Miodrag Davidović,Montenegro,SOUTHERN EUROPE,0.6,1107963087,C
4535,Vladimir Dobričanin,Montenegro,SOUTHERN EUROPE,0.6,1030728031,C
4536,Dobrilo Dedeić,Montenegro,SOUTHERN EUROPE,0.6,696310078,Stub
4537,Sekula Drljević,Montenegro,SOUTHERN EUROPE,0.6,1109481661,GA
4538,Fatmir Gjeka,Montenegro,SOUTHERN EUROPE,0.6,1111732314,Start
4539,Milutin Jelić,Montenegro,SOUTHERN EUROPE,0.6,1051132831,C
4540,Batrić Jovanović,Montenegro,SOUTHERN EUROPE,0.6,1070488778,Stub
4541,Jovan Kavarić,Montenegro,SOUTHERN EUROPE,0.6,1030708917,Stub
4542,Zdravko Krivokapić,Montenegro,SOUTHERN EUROPE,0.6,1113234942,FA
4543,Vujica Lazović,Montenegro,SOUTHERN EUROPE,0.6,1108706425,Start
4544,Vladimir Leposavić,Montenegro,SOUTHERN EUROPE,0.6,1073191784,C
4545,Stjepan Mitrov Ljubiša,Montenegro,SOUTHERN EUROPE,0.6,1099266672,C
4546,Stevan Lukačević,Montenegro,SOUTHERN EUROPE,0.6,1030707781,Stub
4547,Savić Marković Štedimlija,Montenegro,SOUTHERN EUROPE,0.6,1115770411,C
4548,Tarzan Milošević,Montenegro,SOUTHERN EUROPE,0.6,1073191907,Stub
4549,Iko Mirković,Montenegro,SOUTHERN EUROPE,0.6,1030708648,Start
4550,Fuad Nimani,Montenegro,SOUTHERN EUROPE,0.6,1098981453,Stub
4551,Tomo P. Oraovac,Montenegro,SOUTHERN EUROPE,0.6,1079702923,Start
4552,Darko Pajović,Montenegro,SOUTHERN EUROPE,0.6,1070422891,Start
4553,Vladimir Pavićević,Montenegro,SOUTHERN EUROPE,0.6,1114141220,Start
4554,Jovan Pavlović (minister),Montenegro,SOUTHERN EUROPE,0.6,1081135207,Stub
4555,Andrija Popović,Montenegro,SOUTHERN EUROPE,0.6,1115370448,Start
4556,Evgenije Popović,Montenegro,SOUTHERN EUROPE,0.6,1030727852,Start
4557,Novica Radović,Montenegro,SOUTHERN EUROPE,0.6,1007749126,Start
4558,Miloš Radulović (politician),Montenegro,SOUTHERN EUROPE,0.6,1077146911,Stub
4559,Nešo Šćepović,Montenegro,SOUTHERN EUROPE,0.6,1062865771,Start
4560,Budimir Šegrt,Montenegro,SOUTHERN EUROPE,0.6,1073192213,Stub
4561,Sergej Sekulović,Montenegro,SOUTHERN EUROPE,0.6,1094030927,Stub
4562,Aleksandar Stijović,Montenegro,SOUTHERN EUROPE,0.6,1105170672,Start
4563,Lazar Tomanović,Montenegro,SOUTHERN EUROPE,0.6,1006895064,Stub
4564,Lujo Vojnović,Montenegro,SOUTHERN EUROPE,0.6,1109082075,Start
4565,Dejan Vukšić,Montenegro,SOUTHERN EUROPE,0.6,1067839020,Start
4566,Abdessamad Archane,Morocco,NORTHERN AFRICA,36.7,1081123128,Stub
4567,Abu Bakr Ibn Abi Zaid as-Slawi,Morocco,NORTHERN AFRICA,36.7,1089705508,Stub
4568,Mohamed Ali El Admi,Morocco,NORTHERN AFRICA,36.7,1055102528,Stub
4569,Mahjoubi Aherdane,Morocco,NORTHERN AFRICA,36.7,1102542542,Start
4570,Ba Ahmed,Morocco,NORTHERN AFRICA,36.7,1082884635,Start
4571,Moulay Ahmed Alaoui,Morocco,NORTHERN AFRICA,36.7,1016144487,Stub
4572,Abderrahmane Amalou,Morocco,NORTHERN AFRICA,36.7,1098806861,Stub
4573,Said Amzazi,Morocco,NORTHERN AFRICA,36.7,1029955505,Stub
4574,Mustapha Bakkoury,Morocco,NORTHERN AFRICA,36.7,1081989390,C
4575,Ahmed Balafrej,Morocco,NORTHERN AFRICA,36.7,1112518587,C
4576,Abdelouahed Belkeziz,Morocco,NORTHERN AFRICA,36.7,1102921166,Start
4577,Moncef Belkhayat,Morocco,NORTHERN AFRICA,36.7,1058789179,Start
4578,Mehdi Ben Barka,Morocco,NORTHERN AFRICA,36.7,1101973891,C
4579,Mohamed Benchaaboun,Morocco,NORTHERN AFRICA,36.7,1105246740,Start
4580,Hakim Benchamach,Morocco,NORTHERN AFRICA,36.7,1044626597,Stub
4581,Ahmed Benjelloun,Morocco,NORTHERN AFRICA,36.7,962930707,Stub
4582,Omar Benjelloun,Morocco,NORTHERN AFRICA,36.7,1082283546,Start
4583,Bouchaib Benlabsir,Morocco,NORTHERN AFRICA,36.7,1115345188,Stub
4584,Fadel Benyaich,Morocco,NORTHERN AFRICA,36.7,1087860841,Start
4585,Driss Benzekri (activist),Morocco,NORTHERN AFRICA,36.7,984611292,Start
4586,Abderrahim Bouabid,Morocco,NORTHERN AFRICA,36.7,1103644711,Start
4587,M'hamed Boucetta,Morocco,NORTHERN AFRICA,36.7,1112085455,Stub
4588,Abdelghani Bousta,Morocco,NORTHERN AFRICA,36.7,1094981501,B
4589,Abdelhadi Boutaleb,Morocco,NORTHERN AFRICA,36.7,1014544030,Stub
4590,Brahim Boutaleb,Morocco,NORTHERN AFRICA,36.7,1096298275,Start
4591,Miloud Chaabi,Morocco,NORTHERN AFRICA,36.7,1100817341,C
4592,Mohamed Haddou Chiguer,Morocco,NORTHERN AFRICA,36.7,1096062110,Stub
4593,Rochdi Chraibi,Morocco,NORTHERN AFRICA,36.7,917898941,Stub
4594,Mohammed al-Hajj ibn Abu Bakr al-Dila'i,Morocco,NORTHERN AFRICA,36.7,1090172051,Start
4595,Anas Doukkali,Morocco,NORTHERN AFRICA,36.7,1045066415,Stub
4596,Khalihenna Ould Errachid,Morocco,NORTHERN AFRICA,36.7,1067186300,C
4597,Mohamed El Fassi,Morocco,NORTHERN AFRICA,36.7,1077154633,Start
4598,Ahmed al-Hiba,Morocco,NORTHERN AFRICA,36.7,1058971192,Start
4599,Ahmed ibn Abi Mahalli,Morocco,NORTHERN AFRICA,36.7,1112552333,C
4600,Abdellatif Jouahri,Morocco,NORTHERN AFRICA,36.7,1067501606,Start
4601,Mohammed Kabbaj,Morocco,NORTHERN AFRICA,36.7,1094200694,Stub
4602,Abdellah Kadiri,Morocco,NORTHERN AFRICA,36.7,1108478313,Start
4603,Muhammad al-Kattani,Morocco,NORTHERN AFRICA,36.7,1088340779,GA
4604,Khnata bent Bakkar,Morocco,NORTHERN AFRICA,36.7,1112728253,C
4605,Mohand Laenser,Morocco,NORTHERN AFRICA,36.7,1110541676,Stub
4606,Fatima Marouan,Morocco,NORTHERN AFRICA,36.7,1085899467,Start
4607,Mohamed Mehdi Bensaid,Morocco,NORTHERN AFRICA,36.7,1115789792,Stub
4608,Mohamed Sadiki,Morocco,NORTHERN AFRICA,36.7,1112864122,Stub
4609,Mohammed VI of Morocco,Morocco,NORTHERN AFRICA,36.7,1113314439,B
4610,Abdelkrim Motii,Morocco,NORTHERN AFRICA,36.7,956960749,Stub
4611,Khalid Naciri,Morocco,NORTHERN AFRICA,36.7,1097940143,Stub
4612,Mohammed al-Makki al-Nasiri,Morocco,NORTHERN AFRICA,36.7,1088024038,Stub
4613,Zoulikha Nasri,Morocco,NORTHERN AFRICA,36.7,1091797485,Start
4614,Abdelaziz El Omari,Morocco,NORTHERN AFRICA,36.7,1103094488,Start
4615,Ilyas El Omari,Morocco,NORTHERN AFRICA,36.7,1050980468,Stub
4616,Chafik Rachadi,Morocco,NORTHERN AFRICA,36.7,1064310999,C
4617,Abdelwahed Radi,Morocco,NORTHERN AFRICA,36.7,996655646,Stub
4618,Mohammed Sajid (politician),Morocco,NORTHERN AFRICA,36.7,1053936172,Stub
4619,Sidi al-Ayachi,Morocco,NORTHERN AFRICA,36.7,1095623946,Start
4620,Fathallah Sijilmassi,Morocco,NORTHERN AFRICA,36.7,1095503216,Start
4621,Mohammed Allal Sinaceur,Morocco,NORTHERN AFRICA,36.7,1047221771,Start
4622,Mohamed Belhassan Wazzani,Morocco,NORTHERN AFRICA,36.7,1101462823,Start
4623,Nasser Zefzafi,Morocco,NORTHERN AFRICA,36.7,1105784313,C
4624,Abdellatif Zeroual,Morocco,NORTHERN AFRICA,36.7,1074290663,Stub
4625,Mohammed Ziane,Morocco,NORTHERN AFRICA,36.7,1097940843,Start
4626,Yassir Znagui,Morocco,NORTHERN AFRICA,36.7,1058407241,Stub
4627,Brahim Zniber,Morocco,NORTHERN AFRICA,36.7,1113578009,C
4628,Mário Albino,Mozambique,EASTERN AFRICA,33.0,1042139227,Start
4629,Carlos Cardoso (journalist),Mozambique,EASTERN AFRICA,33.0,1108725761,Start
4630,Afonso Dhlakama,Mozambique,EASTERN AFRICA,33.0,1104812135,C
4631,Helder Francisco Malauene,Mozambique,EASTERN AFRICA,33.0,1065685422,Stub
4632,Nyeleti Brooke Mondlane,Mozambique,EASTERN AFRICA,33.0,1110776630,Stub
4633,Basilio Muhate,Mozambique,EASTERN AFRICA,33.0,1087847457,Stub
4634,Murade Isaac Murargy,Mozambique,EASTERN AFRICA,33.0,1041131952,Stub
4635,Tomaz Salomão,Mozambique,EASTERN AFRICA,33.0,1105513966,Stub
4636,Stella da Graça Pinto Novo Zeca,Mozambique,EASTERN AFRICA,33.0,1070241018,Stub
4637,Aye Ko (artist),Myanmar,SOUTHEAST ASIA,54.2,968270020,Stub
4638,Ba Shin,Myanmar,SOUTHEAST ASIA,54.2,1087648145,C
4639,Bao Youxiang,Myanmar,SOUTHEAST ASIA,54.2,1111148571,C
4640,Bawk Ja,Myanmar,SOUTHEAST ASIA,54.2,1052913276,Start
4641,Cheery Zahau,Myanmar,SOUTHEAST ASIA,54.2,1088361146,C
4642,Ei Thinzar Maung,Myanmar,SOUTHEAST ASIA,54.2,1097749207,Start
4643,M. A. Gaffar,Myanmar,SOUTHEAST ASIA,54.2,1077127256,C
4644,Han Tha Myint,Myanmar,SOUTHEAST ASIA,54.2,1004945052,Start
4645,Hla Maung Shwe,Myanmar,SOUTHEAST ASIA,54.2,1080777311,Stub
4646,Hso Khan Pha,Myanmar,SOUTHEAST ASIA,54.2,1084108657,C
4647,Nai Htaw Sorn,Myanmar,SOUTHEAST ASIA,54.2,1063720253,Start
4648,Htay Aung (businessman),Myanmar,SOUTHEAST ASIA,54.2,1108033224,Start
4649,Htin Linn Aung,Myanmar,SOUTHEAST ASIA,54.2,1111075237,Start
4650,Ja Htoi Pan,Myanmar,SOUTHEAST ASIA,54.2,1088361136,Stub
4651,Khin Kyaw Han,Myanmar,SOUTHEAST ASIA,54.2,1036478390,Stub
4652,Khin Ma Ma Myo,Myanmar,SOUTHEAST ASIA,54.2,1044647145,Stub
4653,Khin Maung Swe,Myanmar,SOUTHEAST ASIA,54.2,1102466399,Start
4654,Khun San Lwin,Myanmar,SOUTHEAST ASIA,54.2,964464657,Stub
4655,Ko Ni,Myanmar,SOUTHEAST ASIA,54.2,1109319228,GA
4656,Thakin Kodaw Hmaing,Myanmar,SOUTHEAST ASIA,54.2,1063716795,C
4657,Kwe Te No,Myanmar,SOUTHEAST ASIA,54.2,1009433548,Stub
4658,Sao Kya Seng,Myanmar,SOUTHEAST ASIA,54.2,1063720601,Start
4659,Kyaw Moe Tun,Myanmar,SOUTHEAST ASIA,54.2,1104060130,GA
4660,Kyaw Myint,Myanmar,SOUTHEAST ASIA,54.2,1105968423,Start
4661,Kyaw Ni,Myanmar,SOUTHEAST ASIA,54.2,1065336699,Stub
4662,Kyaw Tun,Myanmar,SOUTHEAST ASIA,54.2,943370816,C
4663,Kyaw Zaw Oo,Myanmar,SOUTHEAST ASIA,54.2,1073118078,C
4664,Duwa Lashi La,Myanmar,SOUTHEAST ASIA,54.2,1111778584,Start
4665,Lian Hmung Sakhong,Myanmar,SOUTHEAST ASIA,54.2,1060132892,Stub
4666,Sultan Mahmud (minister),Myanmar,SOUTHEAST ASIA,54.2,1114780616,Start
4667,Maran Brang Seng,Myanmar,SOUTHEAST ASIA,54.2,1108940186,Start
4668,Gani Markan,Myanmar,SOUTHEAST ASIA,54.2,1077040045,Stub
4669,Maw Htun Aung,Myanmar,SOUTHEAST ASIA,54.2,1064354803,C
4670,Mya Lay Sein,Myanmar,SOUTHEAST ASIA,54.2,1109316290,Start
4671,"Myint Swe (politician, born 1965)",Myanmar,SOUTHEAST ASIA,54.2,1073118310,Stub
4672,Myo Yan Naung Thein,Myanmar,SOUTHEAST ASIA,54.2,1072977583,Start
4673,Naw Ohn Hla,Myanmar,SOUTHEAST ASIA,54.2,1088361138,C
4674,Nay Myo Wai,Myanmar,SOUTHEAST ASIA,54.2,1065794809,Start
4675,Nay Zin Lat,Myanmar,SOUTHEAST ASIA,54.2,1052916362,Stub
4676,Nyi Sein,Myanmar,SOUTHEAST ASIA,54.2,1073118482,Stub
4677,Nyo Nyo Thin,Myanmar,SOUTHEAST ASIA,54.2,1031818615,Start
4678,Oscar de Glanville,Myanmar,SOUTHEAST ASIA,54.2,1087056648,Start
4679,San Tun,Myanmar,SOUTHEAST ASIA,54.2,904203856,Stub
4680,Sasa (politician),Myanmar,SOUTHEAST ASIA,54.2,1100369987,C
4681,Saw Sa,Myanmar,SOUTHEAST ASIA,54.2,1087057198,C
4682,Saya Gyi U Nu,Myanmar,SOUTHEAST ASIA,54.2,1061283173,GA
4683,Sein Win (politician),Myanmar,SOUTHEAST ASIA,54.2,1073118868,Start
4684,Sao Seng Suk,Myanmar,SOUTHEAST ASIA,54.2,1086413674,Stub
4685,Shwe Ohn,Myanmar,SOUTHEAST ASIA,54.2,1039272113,Stub
4686,Soe Moe Hlaing,Myanmar,SOUTHEAST ASIA,54.2,1098801536,Start
4687,Sultan Ahmed (Burmese politician),Myanmar,SOUTHEAST ASIA,54.2,1105597024,Start
4688,Naw Susanna Hla Hla Soe,Myanmar,SOUTHEAST ASIA,54.2,1088361145,Start
4689,Tan Yu Sai,Myanmar,SOUTHEAST ASIA,54.2,987791661,Stub
4690,Taw Phaya Galay,Myanmar,SOUTHEAST ASIA,54.2,1096513590,C
4691,Tayzar San,Myanmar,SOUTHEAST ASIA,54.2,1038023615,Start
4692,Tha Aye,Myanmar,SOUTHEAST ASIA,54.2,920911377,Stub
4693,Than Nyein,Myanmar,SOUTHEAST ASIA,54.2,1099560456,Start
4694,Than Sein,Myanmar,SOUTHEAST ASIA,54.2,984131584,Stub
4695,Than Win,Myanmar,SOUTHEAST ASIA,54.2,1050686993,Start
4696,Thaung Tun (minister),Myanmar,SOUTHEAST ASIA,54.2,1091685823,Start
4697,Baganset U Thaw,Myanmar,SOUTHEAST ASIA,54.2,1087454147,C
4698,Thein Maung,Myanmar,SOUTHEAST ASIA,54.2,1065733251,Start
4699,Thein Nyunt (politician),Myanmar,SOUTHEAST ASIA,54.2,1111654182,Start
4700,Thet Win Aung,Myanmar,SOUTHEAST ASIA,54.2,977644647,Start
4701,Thirty Comrades,Myanmar,SOUTHEAST ASIA,54.2,1112536598,GA
4702,Tin Aye,Myanmar,SOUTHEAST ASIA,54.2,1005117819,Stub
4703,Tu Hkawng,Myanmar,SOUTHEAST ASIA,54.2,1060133433,Start
4704,Wai Moe Naing,Myanmar,SOUTHEAST ASIA,54.2,1054632633,Start
4705,Win Ko Ko Latt,Myanmar,SOUTHEAST ASIA,54.2,1076941438,Start
4706,Maung Wuntha,Myanmar,SOUTHEAST ASIA,54.2,1082083580,Start
4707,Yawd Serk,Myanmar,SOUTHEAST ASIA,54.2,1073119108,Stub
4708,Za Hlei Thang,Myanmar,SOUTHEAST ASIA,54.2,1098512604,C
4709,Zaw Htay,Myanmar,SOUTHEAST ASIA,54.2,1114885327,Start
4710,Zura Begum,Myanmar,SOUTHEAST ASIA,54.2,1073818086,Stub
4711,Ben Africa,Namibia,SOUTHERN AFRICA,2.6,1083488754,Start
4712,Hendrina Afrikaner,Namibia,SOUTHERN AFRICA,2.6,1002561151,Stub
4713,Jager Afrikaner,Namibia,SOUTHERN AFRICA,2.6,1063145716,Start
4714,Jonker Afrikaner,Namibia,SOUTHERN AFRICA,2.6,1072451612,Start
4715,Klaas Afrikaner,Namibia,SOUTHERN AFRICA,2.6,1084873676,Stub
4716,Erginus Endjala,Namibia,SOUTHERN AFRICA,2.6,1112849323,Stub
4717,Dap Izaaks,Namibia,SOUTHERN AFRICA,2.6,1082617471,Stub
4718,Piet Junius,Namibia,SOUTHERN AFRICA,2.6,1104226275,Start
4719,Gottlob Mbaukua,Namibia,SOUTHERN AFRICA,2.6,946596970,Stub
4720,John McNab,Namibia,SOUTHERN AFRICA,2.6,1105017844,Start
